,tweet_id,handle,retweet_count,text,mined_at,created_at
69,1219323905187422208,Enrico_Letta,8,ACTION and HOPE are among the conclusive words that through ⁦@wooclap⁩ are expressed by ⁦@PSIASciencesPo⁩ students attending #YLSummit2020 on “Prospering in an climate-impacted society”. ⁦@sciencespo⁩ ⁦@nytimes⁩ https://t.co/XMw3qtkwsE,2020-02-26 17:43:42.703880,Mon Jan 20 18:20:47 +0000 2020
70,1219307108107268098,Enrico_Letta,5,"Students, youth, universities are at the very centre of the fight against #ClimateChange. Terrific conclusive speech by ⁦@JeffDSachs⁩ at #YLSummit2020 ⁦@PSIASciencesPo⁩ https://t.co/WjWXom25il",2020-02-26 17:43:42.704470,Mon Jan 20 17:14:02 +0000 2020
71,1219306571018182657,Enrico_Letta,4,"Duplice priorità nella lotta al #CambioClimatico 1) Produrre tutta elettricità pulita, senza carbone 2) Elettrificare tutto ciò che si può elettrificare. Difficilissimo ma dobbiamo fare di tutto per arrivarci. Tutti ad ascoltare le conclusioni di ⁦@JeffDSachs⁩ #YLSummit2020 https://t.co/fsJQ0PqljN",2020-02-26 17:43:42.704942,Mon Jan 20 17:11:54 +0000 2020
72,1219292845682700288,Enrico_Letta,11,"Conto alla rovescia è cominciato. Mancano 346 giorni. Se il 2020 si chiudesse senza un accordo sul #CambioClimatico, anche gli avanzamenti contenuti nell’accordo della COP21 del 2015 verrebbero meno. Per questo la mobilitazione è fondamentale #YLSummit2020 ⁦@PSIASciencesPo⁩ https://t.co/FIXwopLhZn",2020-02-26 17:43:42.705700,Mon Jan 20 16:17:22 +0000 2020
73,1219267608064729093,Enrico_Letta,1,We can’t stop @Psiasciencespo students questions at #YLSummit2020... https://t.co/TQm7cTCWt9,2020-02-26 17:43:42.706455,Mon Jan 20 14:37:05 +0000 2020
74,1219266400654647296,Enrico_Letta,2,"On #ClimateChange, acting together means #humility and #integration. Great message from second panel of #YLSummit2020 with Charlotte Halpern, Carlos Nobre, Youba Sokona and Sophie Pedder. ⁦@PSIASciencesPo⁩ ⁦@nytimes⁩ ⁦@sciencespo⁩ https://t.co/jycU6hWKcl",2020-02-26 17:43:42.706860,Mon Jan 20 14:32:17 +0000 2020
75,1219264830500167680,Enrico_Letta,29,Ero davvero troppo impegnato a prendermela con #Pairetto 🔥😤😡@acmilan #milan #Castillejo https://t.co/KcmPLsSELi,2020-02-26 17:43:42.707479,Mon Jan 20 14:26:03 +0000 2020
76,1219262723063799809,Enrico_Letta,0,We call every one to action on #ClimateChange. ⁦@PSIASciencesPo⁩ students engagement at #YLSummit2020 ⁦@sciencespo⁩. #Proudofyou. https://t.co/osN9Rriw9r,2020-02-26 17:43:42.707764,Mon Jan 20 14:17:40 +0000 2020
77,1219247164544647170,Enrico_Letta,7,At #YLSummit2020 @ASteiner interacting with @PSIASciencesPo students through @wooclap https://t.co/wPX4itnOWe,2020-02-26 17:43:42.708172,Mon Jan 20 13:15:51 +0000 2020
78,1219223331410522114,Enrico_Letta,4,"You are already actors. You are students, not spectators. ⁦@ASteiner⁩ addressing ⁦@PSIASciencesPo⁩ on #ClimateChange at #YLSummit2020 https://t.co/SZScj9f4IZ",2020-02-26 17:43:42.708439,Mon Jan 20 11:41:08 +0000 2020
79,1219218700949168128,Enrico_Letta,0,Students challenging @Mari_Pangestu⁩ on the difficult Indonesia palm oil issue. #ClimateChange #YLSummit2020 ⁦@PSIASciencesPo⁩ ⁦@sciencespo⁩ https://t.co/RxtVFkI570,2020-02-26 17:43:42.708830,Mon Jan 20 11:22:44 +0000 2020
80,1219214314864812032,Enrico_Letta,1,There is no contradiction between wealth and sustainability. ⁦@starax⁩ on #climatechange at #YLSummit2020 ⁦@PSIASciencesPo⁩ https://t.co/j70stKBHTq,2020-02-26 17:43:42.709224,Mon Jan 20 11:05:19 +0000 2020
81,1219207919687938049,Enrico_Letta,0,Is all about the future. It can be done. ⁦@starax⁩ on ClimateChange at #YLSummit2020 ⁦@PSIASciencesPo⁩ https://t.co/Kk0FEnSgm2,2020-02-26 17:43:42.709588,Mon Jan 20 10:39:54 +0000 2020
